id,title,detail,category,link,img
1088,"[단독] 낙서 모방 20대, 과거 예술품 절도로 경찰 조사...블로그에 전시까지","경복궁 담벼락에 낙서한 뒤 자수했던 20대 남성이 앞서 전시회 예술품을 훔쳐 경찰 조사를 받은 사실이 확인됐습니다.  서울 종로경찰서는 지난달 경복궁역 인근 미술관에서 전시된 예술 작품이었던 모자를 훔쳐 달아난 혐의로 20대 남성 A 씨를 붙잡아 조사했습니다.  A 씨는 검찰 단계에서 기소유예 처분을 받은 것으로 파악됐습니다.  YTN 취재 결과 A 씨는 훔친 물건을 중고거래 사이트에 올렸다고 인증하는 사진과 범행 과정, 경찰 조사까지 자신이 운영하는 블로그에 적은 것으로 확인됐습니다.  이와 함께, A 씨는 경복궁 담벼락 낙서 범행 뒤 블로그에 사진과 함께 곧 천막이 쳐지고 마감된다면서 자신의 전시회에 오라고 썼습니다.  오늘(20일) 새벽에는 낙서일 뿐인데 다들 너무 심각하다며 자신은 예술을 한 것뿐이라는 글도 올렸습니다.  또 하트를 검은색으로 그렸으면 좋았을 거라거나 영어 철자를 틀린 것이 창피하다고 적었습니다.  A 씨는 지난 17일 밤 경복궁 영추문 담벼락에 특정 가수의 이름과 앨범 이름 등을 스프레이로 뿌려 훼손한 혐의로 경찰에 자진 출석해 조사를 받았습니다.  YTN 임예진 (imyj77@ytn.co.kr) ※ '당신의 제보가 뉴스가 됩니다'  [카카오톡] YTN 검색해 채널 추가  [전화] 02-398-8585  [메일] social@ytn.co.kr [저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지] ",society,https://v.daum.net/v/20231220104500541,
1089,"금호건설, 월곶∼판교 복선전철 제9공구 공사 수주",(서울=연합뉴스) 금호건설은 국가철도공단이 발주한 '월곶∼판교 복선전철 제9공구 노반신설 기타공사'를 수주했다고 20일 밝혔다. 사진은 월곶∼판교 복선전철 제9공구 노선도. 2023.12.20 [금호건설 제공. 재판매 및 DB 금지] photo@yna.co.kr ▶제보는 카톡 okjebo ,society,https://v.daum.net/v/20231220104446533,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/yonhap/20231220104446268knjh.jpg
1090,"경기축산센터, 저지 수정란 이식 첫 송아지 분만","
[더팩트ㅣ수원=유명식 기자] 경기도축산진흥센터는 갈색 젖소인 저지(Jersey) 품종 수정란을 이식한 첫 송아지가 태어났다고 20일 밝혔다.
           저지 품종 확산을 위해 처음 수입한 수정란으로 태어난 첫 송아지이다. 센터는 근친 방지 등 저지 품종의 혈통관리를 위해 3월 8개의 저지 수정란을 한우 암소 8마리에 이식했다. 이 가운데 4마리가 임신(수태율 50%)했으며, 첫 송아지가 태어났다. 앞으로 3마리가 더 분만할 예정이다. 태어난 저지 송아지는 14개월령까지 키운 뒤 수정란을 도내 저지 사육 농가 협의체 가입 농가에 무상으로 보급한다. 저지 품종은 다른 종보다 가축분뇨 배출량이 적어 환경부하 저감 효과가 있으며, 더위에 강해 여름철에도 우유 생산량에 별다른 차이가 없다. 
우유 생산량은 홀스타인보다 적지만, A2 베타카제인 유전자형을 대부분 보유하고 있어 우유를 먹으면 배가 아픈 사람도 마실 수 있다. 또 단백질과 지방 등 유효성분 함량이 상대적으로 높아 치즈와 버터 등 유가공품 생산에 유리하고, 칼슘, 아연과 같은 미량광물질 함량이 매우 높아 성장기 어린이와 노년층에 좋다고 알려졌다.
           안용기 센터소장은 ""해외 수정란을 이용한 첫 저지 송아지 생산""이라며 ""해외 수입 유제품을 대체하기 위한 연구와 협력을 꾸준히 하겠다""고 말했다. vv8300@tf.co.kr 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write ",society,https://v.daum.net/v/20231220104441531,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/THEFACT/20231220104444116ncqf.jpg
1091,"대전시립미술관, 2024 청년작가지원전 '넥스트코드' 작가 공모","대전시립미술관은 대전·충청지역 청년예술가를 발굴해 지원하는 청년작가지원전 '넥스트코드 2024' 작가 공모를 시행한다고 20일 밝혔다. 넥스트코드는 대전·충청지역에 연고를 둔 차세대 작가들의 창작활동을 지원하는 전시로, 1999년 시작한 이후 25년간 152명의 청년작가들의 작품을 소개하고 육성했다. 특히 2018년부터 작가 선정 방식을 공모제로 전환, 미술계 외부전문가들의 심사를 거쳐 위상을 공고히 하며, 대전·충청 지역 청년작가들의 등용문이라는 평가를 받고 있다. '넥스트코드 2024' 전시는 내년 7월 2일부터 약 두 달간 대전시립미술관 만년동 본관에서 진행될 예정이다. 이번 공모에 선정된 작가들에겐 전시 및 평론가 매칭, 평론 원고비, 창작지원금이 지원되며 올해는 특별히 갤러리아타임월드와 메종 갤러리아 대전 내 팝업 전시도 함께 지원된다. 공모 지원 자격은 대전·충청 지역 연고가 있는 20-39세까지 시각예술분야 청년작가 누구나이며, 신청은 내달 8일까지 시립미술관 누리집에서 하면 된다. ",society,https://v.daum.net/v/20231220104427525,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/daejonilbo/20231220104430081xbgo.jpg
1092,경기도 기획부동산 의심거래 조사… 273명 적발,"경기도는 자체 개발한 ‘기획부동산 상시모니터링 시스템’을 이용해 포착한 기획부동산 의심 거래에 대해 조사한 결과 불법행위자 273명을 적발했다고 20일 밝혔다. 경기더는 앞서 지난 8월부터 이달까지 경기도내 15개 시군의 기획부동산 투기 의심거래 1013건에 대해 조사했다. 그 결과 부동산 실거래 거짓·지연 신고 등 불법행위자 273명을 적발해 과태료 2억원을 부과했다. 또 토지거래허가 회피 행위 42건에 대해선 수사기관에 수사를 의뢰하는 한편 편법 증여 의심 사례 등 116건을 발견하고 관할 세무서에 통보했다. 주요 적발 사례를 보면 기획부동산 혐의법인 A주식회사는 지난 9월 매수자 B씨 사이에 체결된 안산시 단원구 소재 임야 매매계약을 30일 이내에 신고했어야 했지만, 이를 위반하고 계약일을 2023년 11월로 거짓 신고했다. 경기도는 지연 신고 과태료를 면하기 위한 행위라고 설명했다. 조사 과정에서 위법 사실이 적발돼 안산시는 매도자와 매수자에게 각각 과태료 100만 원을 부과했다. C씨는 토지거래허가구역으로 지정된 화성시 임야를 기획부동산 혐의법인 D주식회사와 실제 소유권 이전을 위한 거래계약을 체결했다. 허가구역 내 토지는 매매 전에 거래당사자가 관할 신고 관청에 허가받아야 하지만 이를 회피할 목적으로 근저당 등을 설정하고 토지거래허가구역 해제 후 소유권을 이전한 사실이 적발돼 수사기관에 수사를 요청했다. 고중국 경기도 토지정보과장은 “기획부동산 편법 투기거래를 지속적으로 추적해 강도 높은 조사를 실시하겠다”며 “불법 사항은 행정처분 및 수사기관에 수사 의뢰하는 등 공정하고 투명한 거래 질서 확립을 위해 노력하겠다”라고 말했다. 한편 경기도가 조사에 활용한 ‘기획부동산 상시모니터링 시스템’은 한국부동산원 등에서 받은 실시간 거래자료를 바탕으로 지분거래 여부, 용도지역, 기간 대비 거래 빈도 등 도의 기획부동산 거래패턴(알고리즘)에 일치할 경우 도가 즉시 추적에 나서는 방식이다. 김태희 기자 kth08@kyunghyang.com ",society,https://v.daum.net/v/20231220104423524,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/khan/20231220104424353jxol.jpg
1093,"프라다코리아, 장애인 고용 10년 넘게 ‘0명’…자라는 1년 새 18명 채용","프라다코리아, 한국아스트라제네카 신도리코, 금성출판사 등 4개사가 10년 연속으로 장애인 고용이 저조하고, 지난해 12월 기준으로 장애인을 1명도 고용하지 않은 것으로 나타났다. 반면 자라리테일코리아는 지난해 12월에는 장애인 고용률이 0%였으나, 1년 만에 18명을 채용했다. 고용노동부는 20일 장애인 고용 의무를 이행하지 않고, 이행하려는 노력도 하지 않은 457개 명단을 공표했다. 국가·지방자치단체는 9개, 공공기관은 20개, 민간기업은 428개다. 공공 부문은 월평균 의무고용률(3.6%)을 못 지킨 기관, 민간은 근로자 300인 이상 기업 중 장애인 근로자 비율이 의무고용률(3.1%)의 절반인 1.55%에 못 미치는 곳이 공개 대상이다. 지난 4월 사전예고를 한 후 6개월간 이행 노력을 한 곳들은 제외됐다. 중앙행정기관 중에는 고위공직자범죄수사처와 소방청이, 지자체 중엔 울릉군, 봉화군, 군위군, 양구군 등이 포함됐다. 공공기관 가운데에서는 한국표준과학연구원, 세종테크노파크, 포항테크노파크 등이 장애인 고용 의무를 지키지 못했다. 민간기업 중엔 대기업 계열사가 25곳 포함됐고, 상시 근로자 1000명 이상이 64개다. 프라다코리아는 작년 말 기준 전체 근로자가 733명으로, 22명 이상을 장애인으로 채용해야 한다. 그런데 작년 뿐 아니라 10년 넘게 채용한 장애인 직원 수가 ‘0명’이었다. 10년 연속 명단에 포함된 기업은 쌍용건설, 동국대학교, 한국씨티은행, 신동아건설 등 총 65개다. 대기업 계열사 중엔 LG경영개발원, 아시아나IDT, 코리아써키트, 코오롱제약 등 4개 사가 3년 연속 명단 공표 대상이 됐다. 자라리테일코리아는 작년 말 기준 장애인을 한 명도 고용하지 않았지만, 한국장애인고용공단 컨설팅을 받아 매장 특성에 맞는 재고정리 보조, 온라인 주문 업무 지원, 신상품 유로화 라벨링 등 장애인 직무를 발굴했다. 그 결과 1년 만에 장애인 고용률 2.7%를 달성했다. 임영미 고용부 통합고용정책국장은 “올해는 장애인 고용률이 0%대인 기업들이 장애인 적합 직무를 개발해 채용을 확대하는 등의 큰 성과를 거뒀다”며 “정부는 내년에는 장애인 표준사업장 설립 규제 개선, 정부 부문 연계고용 허용 등 제도를 개선하겠다”고 밝혔다. - Copyright ⓒ 조선비즈 & Chosun.com - ",society,https://v.daum.net/v/20231220104415520,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/chosunbiz/20231220104420579xovy.jpg
1094,[오늘 이슈] 서울 야간약국 운영 종료…“아이 키우기 좋은 도시 맞나?”," 서울시가 공공야간약국 사업을 중단합니다. 오늘 서울시 등에 따르면 서울시는 지난 18일 각 자치구에 공공야간약국 운영 사업 종료를 안내하는 공문을 보냈습니다. 서울시가 보낸 공문을 보면 ""예산 미확보로 사업을 종료하게 됐다""며 ""종료일은 이달 31일""이라고 나와 있습니다. 공공야간약국은 오후 10시부터 다음 날 오전 1시까지 운영됩니다. 2020년 9월에 도입됐는데 현재 서울 33곳으로 구마다 약 한두 개의 공공운영약국이 운영되는 셈입니다. 서울시의 내년 예산이 줄면서 불가피하게 사업이 중단된건데 약사들은 이같은 결정에 반발했습니다. 정수연 강서구약사회 총무위원장은 자신의 SNS에 ""소아과 오픈런사태에 확대를 해도모자를 판에 독감과 코로나가 더블 유행 중인 한겨울에 자칭 '아이 키우기 좋은 도시'서울시 정책은 거꾸로 간다""고 비판했습니다. 서울시는 정부가 공공심야약국 본사업을 시행하는 2025년부터 국비 지원을 받아 재개할 계획입니다. 
           KBS 뉴스 이세중입니다.
           

■ 제보하기
            ▷ 전화 : 02-781-1234, 4444
            ▷ 이메일 : kbs1234@kbs.co.kr
            ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가
            ▷ 카카오 '마이뷰', 유튜브에서 KBS뉴스를 구독해주세요!
           
 이세중 기자 (center@kbs.co.kr) ",society,https://v.daum.net/v/20231220104412519,https://t1.daumcdn.net/news/202312/20/kbs/20231220104414941cbha.jpg
1095,"성산중, IB 월드스쿨 공식 지정.. 제주서 두 번째","성산중학교가 IB MYP 월드스쿨로 공식 지정됐습니다.성산중은 지난해 3월 IB 후보학교로 지정된 데 이어 약 2년 만에 IB 월드스쿨에 선정됐다고 오늘(20일) 밝혔습니다.제주지역 중학교 가운데 IB 월드스쿨이 된 것은 성산중이 두 번째입니다.IB는 1968년 창설돼 스위스 제네바에 본부를 두고 있는 국제 교육재단인 IBO에서 개발·운영하는 국제인증 교육 프로그램으로, 개념 이해와 탐구학습 활동을 통한 학습자의 자기주도적 성장을 추구합니다.성산중은 IB 월드스쿨 인증을 위해 IB 본부가 지정한 컨설턴트와 지속적인 협의 체계를 구축했습니다.이를 통해 인증기준에 맞는 IB 교육 프로그램 시행 기반을 갖췄고, 최종검증단 방문 당시 IB 월드스쿨 승인 기준에 부합한다는 평가를 받았습니다.이에 따라 성산중은 국제적인 네트워크를 구축해 교원‧학교‧국가 간 자료 공유와 협력 등을 함께 진행하게 됩니다.성산중 관계자는 ""IB 교육 프로그램 운영의 내실화를 위해 지속적으로 IB 본부와 긴밀한 관계를 유지할 예정""이라고 말했습니다. JIBS 제주방송 김재연(Replaykim@jibs.co.kr) 기자 ",society,https://v.daum.net/v/20231220104410517,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/jibs/20231220104413095csah.jpg
1096,경기도 기획부동산 의심거래 조사… 273명 적발,"경기도는 자체 개발한 ‘기획부동산 상시모니터링 시스템’을 이용해 포착한 기획부동산 의심 거래에 대해 조사한 결과 불법행위자 273명을 적발했다고 20일 밝혔다. 경기더는 앞서 지난 8월부터 이달까지 경기도내 15개 시군의 기획부동산 투기 의심거래 1013건에 대해 조사했다. 그 결과 부동산 실거래 거짓·지연 신고 등 불법행위자 273명을 적발해 과태료 2억원을 부과했다. 또 토지거래허가 회피 행위 42건에 대해선 수사기관에 수사를 의뢰하는 한편 편법 증여 의심 사례 등 116건을 발견하고 관할 세무서에 통보했다. 주요 적발 사례를 보면 기획부동산 혐의법인 A주식회사는 지난 9월 매수자 B씨 사이에 체결된 안산시 단원구 소재 임야 매매계약을 30일 이내에 신고했어야 했지만, 이를 위반하고 계약일을 2023년 11월로 거짓 신고했다. 경기도는 지연 신고 과태료를 면하기 위한 행위라고 설명했다. 조사 과정에서 위법 사실이 적발돼 안산시는 매도자와 매수자에게 각각 과태료 100만 원을 부과했다. C씨는 토지거래허가구역으로 지정된 화성시 임야를 기획부동산 혐의법인 D주식회사와 실제 소유권 이전을 위한 거래계약을 체결했다. 허가구역 내 토지는 매매 전에 거래당사자가 관할 신고 관청에 허가받아야 하지만 이를 회피할 목적으로 근저당 등을 설정하고 토지거래허가구역 해제 후 소유권을 이전한 사실이 적발돼 수사기관에 수사를 요청했다. 고중국 경기도 토지정보과장은 “기획부동산 편법 투기거래를 지속적으로 추적해 강도 높은 조사를 실시하겠다”며 “불법 사항은 행정처분 및 수사기관에 수사 의뢰하는 등 공정하고 투명한 거래 질서 확립을 위해 노력하겠다”라고 말했다. 한편 경기도가 조사에 활용한 ‘기획부동산 상시모니터링 시스템’은 한국부동산원 등에서 받은 실시간 거래자료를 바탕으로 지분거래 여부, 용도지역, 기간 대비 거래 빈도 등 도의 기획부동산 거래패턴(알고리즘)에 일치할 경우 도가 즉시 추적에 나서는 방식이다. 김태희 기자 kth08@kyunghyang.com ",society,https://v.daum.net/v/20231220104423524,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/khan/20231220104424353jxol.jpg
1097,"프라다코리아, 장애인 고용 10년 넘게 ‘0명’…자라는 1년 새 18명 채용","프라다코리아, 한국아스트라제네카 신도리코, 금성출판사 등 4개사가 10년 연속으로 장애인 고용이 저조하고, 지난해 12월 기준으로 장애인을 1명도 고용하지 않은 것으로 나타났다. 반면 자라리테일코리아는 지난해 12월에는 장애인 고용률이 0%였으나, 1년 만에 18명을 채용했다. 고용노동부는 20일 장애인 고용 의무를 이행하지 않고, 이행하려는 노력도 하지 않은 457개 명단을 공표했다. 국가·지방자치단체는 9개, 공공기관은 20개, 민간기업은 428개다. 공공 부문은 월평균 의무고용률(3.6%)을 못 지킨 기관, 민간은 근로자 300인 이상 기업 중 장애인 근로자 비율이 의무고용률(3.1%)의 절반인 1.55%에 못 미치는 곳이 공개 대상이다. 지난 4월 사전예고를 한 후 6개월간 이행 노력을 한 곳들은 제외됐다. 중앙행정기관 중에는 고위공직자범죄수사처와 소방청이, 지자체 중엔 울릉군, 봉화군, 군위군, 양구군 등이 포함됐다. 공공기관 가운데에서는 한국표준과학연구원, 세종테크노파크, 포항테크노파크 등이 장애인 고용 의무를 지키지 못했다. 민간기업 중엔 대기업 계열사가 25곳 포함됐고, 상시 근로자 1000명 이상이 64개다. 프라다코리아는 작년 말 기준 전체 근로자가 733명으로, 22명 이상을 장애인으로 채용해야 한다. 그런데 작년 뿐 아니라 10년 넘게 채용한 장애인 직원 수가 ‘0명’이었다. 10년 연속 명단에 포함된 기업은 쌍용건설, 동국대학교, 한국씨티은행, 신동아건설 등 총 65개다. 대기업 계열사 중엔 LG경영개발원, 아시아나IDT, 코리아써키트, 코오롱제약 등 4개 사가 3년 연속 명단 공표 대상이 됐다. 자라리테일코리아는 작년 말 기준 장애인을 한 명도 고용하지 않았지만, 한국장애인고용공단 컨설팅을 받아 매장 특성에 맞는 재고정리 보조, 온라인 주문 업무 지원, 신상품 유로화 라벨링 등 장애인 직무를 발굴했다. 그 결과 1년 만에 장애인 고용률 2.7%를 달성했다. 임영미 고용부 통합고용정책국장은 “올해는 장애인 고용률이 0%대인 기업들이 장애인 적합 직무를 개발해 채용을 확대하는 등의 큰 성과를 거뒀다”며 “정부는 내년에는 장애인 표준사업장 설립 규제 개선, 정부 부문 연계고용 허용 등 제도를 개선하겠다”고 밝혔다. - Copyright ⓒ 조선비즈 & Chosun.com - ",society,https://v.daum.net/v/20231220104415520,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/chosunbiz/20231220104420579xovy.jpg
1098,[오늘 이슈] 서울 야간약국 운영 종료…“아이 키우기 좋은 도시 맞나?”," 서울시가 공공야간약국 사업을 중단합니다. 오늘 서울시 등에 따르면 서울시는 지난 18일 각 자치구에 공공야간약국 운영 사업 종료를 안내하는 공문을 보냈습니다. 서울시가 보낸 공문을 보면 ""예산 미확보로 사업을 종료하게 됐다""며 ""종료일은 이달 31일""이라고 나와 있습니다. 공공야간약국은 오후 10시부터 다음 날 오전 1시까지 운영됩니다. 2020년 9월에 도입됐는데 현재 서울 33곳으로 구마다 약 한두 개의 공공운영약국이 운영되는 셈입니다. 서울시의 내년 예산이 줄면서 불가피하게 사업이 중단된건데 약사들은 이같은 결정에 반발했습니다. 정수연 강서구약사회 총무위원장은 자신의 SNS에 ""소아과 오픈런사태에 확대를 해도모자를 판에 독감과 코로나가 더블 유행 중인 한겨울에 자칭 '아이 키우기 좋은 도시'서울시 정책은 거꾸로 간다""고 비판했습니다. 서울시는 정부가 공공심야약국 본사업을 시행하는 2025년부터 국비 지원을 받아 재개할 계획입니다. 
           KBS 뉴스 이세중입니다.
           

■ 제보하기
            ▷ 전화 : 02-781-1234, 4444
            ▷ 이메일 : kbs1234@kbs.co.kr
            ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가
            ▷ 카카오 '마이뷰', 유튜브에서 KBS뉴스를 구독해주세요!
           
 이세중 기자 (center@kbs.co.kr) ",society,https://v.daum.net/v/20231220104412519,https://t1.daumcdn.net/news/202312/20/kbs/20231220104414941cbha.jpg
1099,"성산중, IB 월드스쿨 공식 지정.. 제주서 두 번째","성산중학교가 IB MYP 월드스쿨로 공식 지정됐습니다.성산중은 지난해 3월 IB 후보학교로 지정된 데 이어 약 2년 만에 IB 월드스쿨에 선정됐다고 오늘(20일) 밝혔습니다.제주지역 중학교 가운데 IB 월드스쿨이 된 것은 성산중이 두 번째입니다.IB는 1968년 창설돼 스위스 제네바에 본부를 두고 있는 국제 교육재단인 IBO에서 개발·운영하는 국제인증 교육 프로그램으로, 개념 이해와 탐구학습 활동을 통한 학습자의 자기주도적 성장을 추구합니다.성산중은 IB 월드스쿨 인증을 위해 IB 본부가 지정한 컨설턴트와 지속적인 협의 체계를 구축했습니다.이를 통해 인증기준에 맞는 IB 교육 프로그램 시행 기반을 갖췄고, 최종검증단 방문 당시 IB 월드스쿨 승인 기준에 부합한다는 평가를 받았습니다.이에 따라 성산중은 국제적인 네트워크를 구축해 교원‧학교‧국가 간 자료 공유와 협력 등을 함께 진행하게 됩니다.성산중 관계자는 ""IB 교육 프로그램 운영의 내실화를 위해 지속적으로 IB 본부와 긴밀한 관계를 유지할 예정""이라고 말했습니다. JIBS 제주방송 김재연(Replaykim@jibs.co.kr) 기자 ",society,https://v.daum.net/v/20231220104410517,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/jibs/20231220104413095csah.jpg
1100,"경상국립대, ‘우주항공방산’ 중심 대학으로","[KBS 창원] [앵커] 경남에서 유일하게 정부 '글로컬대학'에 선정된 경상국립대학교가 미래 전략과 비전을 제시했습니다. 우주항공과 방위산업 분야에서, 세계 10위권 대학으로 성장하겠다는 야심 찬 목표입니다. 먼저 김소영 기자입니다. [리포트] '우주항공과 방위산업 전문화', 정부 글로컬대학에 선정된 경상국립대의 핵심 비전입니다. 이와 함께 '우주항공·방산 분야 세계 10위권 대학'이 목표입니다. 당장 내년부터 국내 처음 우주항공 단과대학을 신설하고, 신입생 107명을 선발합니다. 내년 하반기에는 우주항공과 방위산업을 전공하는 대학원 설립도 추진합니다. 또, 연암공과대학과 거창도립대, 남해도립대 등 지역 전문대학과 연계한 실무 중심 교육도 준비합니다. 우주항공과 방위산업 분야에서, 핵심 실무 인력과 연구 인력을 동시에 육성한다는 전략입니다. 창업 생태계를 조성하기 위해 연구소와 지원센터를 운영하고, 산업기술 인력 재교육과 맞춤형 교육으로 국가 거점대학의 역할도 다짐합니다. [권순기/경상국립대학교 총장 : ""지역사회, 지자체, 산업체, 다른 대학들, 연구소, 군 이런 데까지 전체가 같이 힘을 모아야만 됩니다.""] 경남의 우주항공 분야 생산액은 국내 69%. 향후 설립될 우주항공청과 항공우주연구원, 천문연구원 등 핵심 연구기관까지 결합되면 더 큰 연계 효과까지 기대됩니다. [박완수/경남도지사 : ""인재들이 양성되어서 우리 지역산업에 공급되면, 앞으로 7대 우주 강국 그리고 방위산업 발전에 큰 기여를 할 것으로 생각됩니다.""] 경상국립대는 글로컬 부총장을 공개 모집하고, 사업단을 발족시켜 대학 혁신방안도 마련할 계획입니다. KBS 뉴스 김소영입니다. 촬영기자:조원준/영상편집:이하우 김소영 기자 (kantapia@kbs.co.kr) ",society,https://v.daum.net/v/20231220104409516,https://t1.daumcdn.net/news/202312/20/kbs/20231220104411626tdyx.jpg
1101,"영월군, 강원도 농촌진흥사업 우수기관 선정","
            강원 영월군은 지난 19일 강원도농업기술원에서 열린 2023년도 강원 농촌진흥사업 성과공유회에서 농촌진흥사업 발전에 기여한 공로로 강원특별자치도지사로부터 우수 농촌지도기관 최우수상을 수상했다고 20일 밝혔다.
           이번 우수기관 선정은 강원도 시군 농업기술센터를 대상으로 2023년 농촌지도사업 혁신전략 추진실적, 현장 애로 해소, 신기술 현장 확산 실적, 청년농업인 육성 실적, 전문역량개발 실적, 중앙·지방 협력도 등을 평가했다. 영월군농업기술센터는 기후변화 및 돌발해충 등의 농업 환경변화 신속 대응 체계 구축, 시설재배의 기술 향상과 스마트농업 지원 확대, 과원 시설 현대화와 재배 기술 보급을 통한 고품질 고소득 생산 기반 조성, 보급종 채종 단지 확대 등을 추진했다. 아울러 청년농업인의 창업 및 경영지원을 확대하고 농산물종합가공센터, 농기계임대사업소, 친환경유용미생물센터 등의 운영으로 농업인과 지역사회 발전에 기여한 공로를 인정받아 농촌진흥사업 우수기관으로 선정됐다. 송초선 영월군농업기술센터 소장은 “전 직원들이 합심해 농촌의 어려움을 이해하고 농업인들에게 직접 와닿는 적극적인 농촌지도사업을 추진한 결과이며 앞으로도 활기찬 농업·농촌을 만들기 위해 최선을 다하겠다”고 말했다. 영월=박하림 기자 hrp118@kukinews.com ",society,https://v.daum.net/v/20231220104408515,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/kukinews/20231220104409699jwqj.jpg
1102,"대전 유성구, 8년만에 마을버스 요금 250원 인상","
대전 유성구 마을버스 요금이 내년부터 인상된다.
           유성구는 20일 물가대책위원회를 개최하고 내년 1월 1일부터 유성마을버스 일반요금을 시내버스 인상 금액과 동일하게 250원 인상하기로 결정했다고 밝혔다.  인상내역은 일반요금은 카드 1100원에서 1350으로 인상하며, 청소년, 어린이 요금은 현행대로 동결한다.  대전시 대중교통 요금이 내년 1월 1일부터 250원 인상됨에 따라 대중교통 무료환승체계 유지 등을 종합적으로 고려할 때 동시 인상이 효율적일 것이라고 판단하여 이같이 결정했다. 한편 유성마을버스는 2015년 7월 요금인상 이후 8년간 요금을 동결해왔으나 운송원가 상승으로 운행적자가 늘어나 2023년 재정지원금으로 24억여원의 구 예산이 투입되고 있다. 유성구, 신성동 행정복지센터 신축 기공식 개최 대전 유성구 20일 신성동 신청사 신축부지(하기동 18-6번지 일원)에서 신성동 행정복지센터 신축 기공식을 갖고 본격적인 공사에 들어갔다. 현 신성동 행정복지센터는 1983년 건립된 노후 건축물로 공간이 협소해 늘어나는 주민 수요를 제대로 충족시킬 수 없어 총사업비 135억원을 투입해 2025년 3월 준공을 목표로 지하1층, 지상2층 규모로 신축 예정이다. 주요 시설로는 △지하1층 다목적실, 세미나실, 공유주방, 중정마당 △지상 1층 민원실, 세미나실, 주민자치 사무실 △지상 2층 회의실 등 다각적 기능이 포함되어 있다. 대전=이익훈 기자 emadang@kukinews.com ",society,https://v.daum.net/v/20231220104407512,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/kukinews/20231220104408261gfsk.jpg
1103,"장기수 전 천안시의원, 내년 총선 천안병 출마 선언","[천안]학생운동과 시민사회운동 출신의 장기수(55) 전 천안시의원이 ""윤석열 정권과 맞서 싸우는 강한 민주당, 국민을 위해 열심히 일하는 국회의원이 필요하다""며 내년 국회의원선거 천안병 출마를 20일 선언했다. 장 전 의원은 20일 천안시청 브리핑실에서 출마기자회견을 갖고 ""천안만이라도 사람 사는 따뜻한 공동체를 만들고 싶어 20년 동안 천안을 위해 오직 한 길만 걸어왔다""며 ""하지만 윤석열 정부의 국정 파탄을 지켜보면서 중앙 정부와 국회가 제 역할을 못 한다면 천안의 변화는 없다는 사실을 깨달았다""고 말했다. 그는 ""대한민국은 비정상적 국가로 전락하고 있다""며 ""이재명과 함께 행동하는 장기수가 새 희망이 되겠다""고 밝혔다. 장기수 전 의원은 ""이번 주 선관위에 예비후보로 등록하고 봉서산 등 지역 현안과 국가 과제 등에 대한 공약과 구상을 순차적으로 발표할 계획""이라고 말했다. 더불어민주당 당적의 장 전 의원은 재선 시의원과 천안시의회 부의장, 지난 대선에서 이재명 대통령 경선 후보 충남총괄상황실장, 충남청소년진흥원장 등을 역임했다. 지난 두 차례 지방선거에서 민주당 소속으로 천안시장 출마에 도전했지만 경선 관문을 통과 못했다. ",society,https://v.daum.net/v/20231220104406511,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202312/20/daejonilbo/20231220104408583wqwp.jpg
